-0.3886964023,-0.8416023254,0.4432373559,-0.836910665
-0.3878619373,-0.8419118524,0.4432532704,-0.8375951648
-0.388448894,-0.8406437635,0.4433074808,-0.8382447958
-0.3884633482,-0.8410933018,0.4430859005,-0.8382973075
-0.3887516856,-0.84049052,0.4429443693,-0.8382660151
-0.3892436624,-0.8415608406,0.442747227,-0.8376099467
-0.3903065026,-0.8417735696,0.4422395146,-0.8351531625
-0.3911292553,-0.8415638804,0.4425854003,-0.8365446925
-0.3899558485,-0.8422504067,0.4424256301,-0.8357539773
-0.3904152215,-0.8420717716,0.4419477201,-0.8334298134
-0.3899743855,-0.8424889445,0.442616961,-0.8358852863
-0.3909313679,-0.8423889875,0.4426046228,-0.836368382
-0.3912564218,-0.8424901962,0.4432980037,-0.8371926546
-0.3911898434,-0.8428527713,0.4433886325,-0.8362323642
-0.3907058537,-0.8430783749,0.4436103022,-0.8373939395
-0.3899886906,-0.8437774777,0.4434994376,-0.8364883661
-0.3895968497,-0.8437206745,0.4435484624,-0.8371933699
-0.389359504,-0.8436233997,0.4434320843,-0.8369854689
-0.3902292252,-0.8431053758,0.4433263755,-0.8369007111
-0.3899278343,-0.8431761265,0.4428371108,-0.836025238
-0.3899361193,-0.8430066109,0.4426151729,-0.8361386657
-0.388959676,-0.8436637521,0.4429133451,-0.8358933926
-0.3892031312,-0.8433297277,0.444485954,-0.8373077512
-0.3900194764,-0.8425816894,0.4459215915,-0.8385310769
-0.389331013,-0.8427264094,0.4471606529,-0.8390364647
-0.3903774321,-0.8423043489,0.4465917265,-0.8392007947
-0.3898468912,-0.8425840735,0.4463168299,-0.8397367001
-0.3902626932,-0.8421671987,0.445453099,-0.8401353359
-0.389601469,-0.8429301977,0.4443479395,-0.8394328952
-0.3888991773,-0.8428220749,0.4436329818,-0.8390786052
-0.3892426491,-0.84241575,0.4430431938,-0.8402062058
-0.3886374533,-0.8425555229,0.4434546149,-0.84088552
-0.3880620301,-0.8430178761,0.4440335548,-0.8404381871
-0.3888194263,-0.842572093,0.4447415388,-0.8402350545
-0.3889634013,-0.8422617912,0.4458033657,-0.8414937854
-0.3883925378,-0.8428711295,0.4462833917,-0.8417460918
-0.3891064823,-0.8427577019,0.4463035977,-0.8416023254
-0.3901491463,-0.8424137831,0.4471380627,-0.8419118524
-0.3898743987,-0.842273891,0.446551106,-0.8406437635
-0.3899572492,-0.8420696259,0.4465366519,-0.8410933018
-0.3898789585,-0.8419886231,0.4462483144,-0.84049052
-0.3899132013,-0.8412741423,0.4457563376,-0.8415608406
-0.39010939,-0.8419933915,0.4446934974,-0.8417735696
-0.3905209005,-0.8422438502,0.4438707447,-0.8415638804
-0.3904224932,-0.8428661823,0.4450441515,-0.8422504067
-0.3899240792,-0.8434143662,0.4445847785,-0.8420717716
-0.3900402784,-0.8435470462,0.4450256145,-0.8424889445
-0.3906943798,-0.8434154391,0.4440686321,-0.8423889875
-0.3908812106,-0.844725728,0.4437435782,-0.8424901962
-0.3915801346,-0.8444934487,0.4438101566,-0.8428527713
-0.3940196633,-0.8435953259,0.4442941463,-0.8430783749
-0.3937956989,-0.8435996175,0.4450113094,-0.8437774777
-0.3933476806,-0.8429031372,0.4454031503,-0.8437206745
-0.3932097852,-0.8431346416,0.445640496,-0.8436233997
-0.3936815858,-0.8430541158,0.4447707748,-0.8431053758
-0.3936454952,-0.8423559666,0.4450721657,-0.8431761265
-0.3940405548,-0.8429434299,0.4450638807,-0.8430066109
-0.3943857551,-0.8423530459,0.446040324,-0.8436637521
-0.3948541284,-0.8407517672,0.4457968688,-0.8433297277
-0.3954218328,-0.8397297859,0.4449805236,-0.8425816894
-0.3957607746,-0.8402206302,0.445668987,-0.8427264094
-0.3961750567,-0.8394286633,0.4446225679,-0.8423043489
-0.3961506784,-0.8389696479,0.4451531088,-0.8425840735
-0.3962376416,-0.8381778002,0.4447373068,-0.8421671987
-0.3962393403,-0.8379613757,0.445398531,-0.8429301977
-0.3960387111,-0.8386236429,0.4461008227,-0.8428220749
-0.39635849,-0.8376485705,0.4457573509,-0.84241575
-0.396874994,-0.8360916376,0.4463625467,-0.8425555229
-0.3969032466,-0.8361465335,0.4469379699,-0.8430178761
-0.3970014751,-0.8353809714,0.4461805737,-0.842572093
-0.3969787955,-0.8351706862,0.4460365987,-0.8422617912
-0.3970384598,-0.8352256417,0.4466074622,-0.8428711295
-0.396963805,-0.8359776139,0.4458935177,-0.8427577019
-0.3967328966,-0.8366767168,0.4448508537,-0.8424137831
-0.3965085149,-0.8367061019,0.4451256013,-0.842273891
-0.3960811496,-0.8357825279,0.4450427508,-0.8420696259
-0.3951992095,-0.8358302116,0.4451210415,-0.8419886231
-0.3937735558,-0.8366439343,0.4450867987,-0.8412741423
-0.3929035366,-0.839042604,0.44489061,-0.8419933915
-0.3922460377,-0.8402728438,0.4444790995,-0.8422438502
