2.4813120365,-0.9292645454,3.3123043617,-0.8663020788,3.3155772305,-0.9260874987
2.4810521603,-0.9308128357,3.3123496448,-0.8663011417,3.3166772938,-0.9264426827
2.479660511,-0.9325460792,3.3123180877,-0.8663553462,3.3162700748,-0.9263227582
2.4788868427,-0.9346964359,3.3122101838,-0.8661242065,3.3159496403,-0.9266061187
2.4779951572,-0.9364334941,3.312281857,-0.866157018,3.3157040691,-0.9270129204
2.477175951,-0.9384366274,3.3121483429,-0.8659899997,3.3160981751,-0.9269455671
2.4766933918,-0.9403434396,3.3121560544,-0.8660096456,3.3161289311,-0.9265883565
2.4765479565,-0.9420559406,3.3123568597,-0.8663992978,3.3163644886,-0.9267145991
2.4762227535,-0.9444569349,3.3121624343,-0.866022904,3.3161170101,-0.9265241027
2.4754283428,-0.9470419288,3.3119060622,-0.8659075093,3.3161456204,-0.9267221689
2.4745826721,-0.9516900182,3.3121251989,-0.8662684832,3.315864048,-0.9265677333
2.4734601975,-0.9588813186,3.3121733059,-0.8662469918,3.3161041355,-0.9265761375
2.4730026722,-0.9688846469,3.3122875449,-0.8664969706,3.316140852,-0.9266910553
2.472515583,-0.9809271693,3.3121769678,-0.8663202525,3.3162521935,-0.9266137481
2.4725999832,-0.9937700629,3.3121588213,-0.8663086455,3.3162977314,-0.9266069531
2.4730875492,-1.0081930161,3.3122249864,-0.8664598781,3.316212616,-0.9267522097
2.4733142853,-1.0236042738,3.3121636055,-0.8664092002,3.3160810089,-0.9268166423
2.4752283096,-1.041046381,3.3119126946,-0.866206323,3.3153738594,-0.9263685942
2.4779098034,-1.0572566986,3.3118175519,-0.8664269655,3.3158928967,-0.9264036417
2.4814026356,-1.0751307011,3.3117107006,-0.8664469241,3.3153709984,-0.9261416793
2.4850976467,-1.0929400921,3.3118327787,-0.8665608185,3.3152050591,-0.92601192
2.4896426201,-1.1105757952,3.3120445541,-0.8663178465,3.3154303646,-0.9261274934
2.4950652123,-1.1286488771,3.312628652,-0.8660783988,3.3153788662,-0.9261133075
2.5015146732,-1.145858407,3.3133812374,-0.8655693177,3.3157276726,-0.9264220595
2.5080032349,-1.1613047123,3.3144798983,-0.8659052061,3.3160442925,-0.9266493917
2.5150091648,-1.1773986816,3.3140740334,-0.8658039118,3.3160576439,-0.92638129
2.5216741562,-1.190109849,3.3137417368,-0.8659242585,3.3152987576,-0.9263055325
2.5287253857,-1.2039525509,3.3134912663,-0.8662638592,3.3155862904,-0.9268345237
2.5359754562,-1.2162243128,3.313899538,-0.8663910128,3.3159679985,-0.9267620444
2.5450589657,-1.2334984541,3.3139397502,-0.8661639927,3.3162707901,-0.9266790748
2.5529325008,-1.2460554838,3.3141698653,-0.8662152702,3.3165199375,-0.9268932343
2.5610678196,-1.2593257427,3.3139230312,-0.8660336454,3.3160760021,-0.9265304804
2.5696656704,-1.2728332281,3.3139450315,-0.8661407782,3.3154103375,-0.9264323711
2.5788557529,-1.2860711813,3.313667797,-0.8660460037,3.3158046818,-0.9266088009
2.5879397392,-1.2986975908,3.313915196,-0.8661551006,3.3160836315,-0.9268053174
2.5969667435,-1.3110901117,3.3139459708,-0.8661881778,3.3164045429,-0.9272630811
2.6059267521,-1.3230922222,3.314061065,-0.8661625476,3.3159958935,-0.9270556569
2.6152215004,-1.3349565268,3.3141110441,-0.866216967,3.3160042381,-0.9270341992
2.6246790886,-1.3467955589,3.3140230971,-0.8663231883,3.316235981,-0.9270325303
2.6340823174,-1.3588180542,3.3138941125,-0.8664237728,3.3161105728,-0.9269432426
2.6433231831,-1.3690658808,3.3131935362,-0.8660664378,3.3166408157,-0.9273341894
2.6529977322,-1.3797010183,3.313714452,-0.8661274352,3.3165561771,-0.9279825687
2.6628890038,-1.390687108,3.3131944475,-0.8658916445,3.3163120365,-0.9292645454
2.6734144688,-1.3997352123,3.3130256993,-0.8657230712,3.3160521603,-0.9308128357
2.6836936474,-1.4087193012,3.3132530275,-0.8658665907,3.314660511,-0.9325460792
2.693864584,-1.4170975685,3.3132033903,-0.8658781329,3.3138868427,-0.9346964359
2.7038862705,-1.4254332781,3.3135462412,-0.8661045995,3.3129951572,-0.9364334941
2.7143583298,-1.4336490631,3.3138601937,-0.866295114,3.312175951,-0.9384366274
2.7249572277,-1.4415149689,3.3138830181,-0.8661578705,3.3116933918,-0.9403434396
2.7357273102,-1.4488736391,3.313122303,-0.8660568284,3.3115479565,-0.9420559406
2.7470653057,-1.4560136795,3.3133849755,-0.8662431525,3.3112227535,-0.9444569349
2.7587726116,-1.4632326365,3.3137891847,-0.8664807367,3.3104283428,-0.9470419288
2.7867438793,-1.4884520769,3.3140939825,-0.8664254913,3.3095826721,-0.9516900182
2.8071844578,-1.5038321018,3.314335453,-0.8665336336,3.3084601975,-0.9588813186
2.8268249035,-1.5169715881,3.3138924337,-0.8661835219,3.3080026722,-0.9688846469
2.8425374031,-1.5261466503,3.313214296,-0.8659135248,3.307515583,-0.9809271693
2.8607056141,-1.5380501747,3.3136093172,-0.8660992697,3.3075999832,-0.9937700629
2.8765814304,-1.5471736193,3.313893646,-0.8663698641,3.3080875492,-1.0081930161
2.8924713135,-1.555159092,3.3142031473,-0.866670601,3.3083142853,-1.0236042738
2.9104547501,-1.5644733906,3.3137915923,-0.8664232551,3.3102283096,-1.041046381
2.9252779484,-1.5698045492,3.3138057301,-0.8664814192,3.3129098034,-1.0572566986
2.941950798,-1.577091217,3.3140402297,-0.8665176762,3.3164026356,-1.0751307011
2.956343174,-1.581972599,3.3139113229,-0.8663802603,3.3200976467,-1.0929400921
2.9711463451,-1.58697474,3.3144367891,-0.866705558,3.3246426201,-1.1105757952
2.9884593487,-1.5950411558,3.3142837,-0.8664209177,3.3300652123,-1.1286488771
3.00309968,-1.5979200602,3.3139411152,-0.8663854438,3.3365146732,-1.145858407
3.0177235603,-1.6004503965,3.3135562709,-0.8663002788,3.3430032349,-1.1613047123
3.0313587189,-1.6025670767,3.3120013301,-0.8659598562,3.3500091648,-1.1773986816
3.044864893,-1.6044771671,3.3110799206,-0.866288503,3.3566741562,-1.190109849
3.05819273,-1.6062245369,3.3100504617,-0.866369705,3.3637253857,-1.2039525509
3.0715482235,-1.6078191996,3.3090667646,-0.8664460836,3.3709754562,-1.2162243128
3.0847947598,-1.6090741158,3.3084209395,-0.8664905412,3.3800589657,-1.2334984541
3.0982525349,-1.6101697683,3.3081215053,-0.8664887714,3.3879325008,-1.2460554838
3.1113574505,-1.6108731031,3.307600263,-0.8667626567,3.3960678196,-1.2593257427
3.1248865128,-1.6111141443,3.3065178813,-0.866325492,3.4046656704,-1.2728332281
3.1374189854,-1.6108210087,3.3051906856,-0.8661605373,3.4138557529,-1.2860711813
3.151017189,-1.610665679,3.303254122,-0.8657845572,3.4229397392,-1.2986975908
3.1643497944,-1.6102570295,3.3016007196,-0.8656846472,3.4319667435,-1.3110901117
3.1773808003,-1.6093249321,3.2995098109,-0.8655776517,3.4409267521,-1.3230922222
3.1907613277,-1.6082054377,3.2975995873,-0.8649266797,3.4502215004,-1.3349565268
3.2041339874,-1.6063646078,3.2956352491,-0.8645258815,3.4596790886,-1.3467955589
3.2175705433,-1.6042081118,3.2928825872,-0.8638145288,3.4690823174,-1.3588180542
3.2313530445,-1.6018630266,3.2911250051,-0.8634582437,3.4783231831,-1.3690658808
3.244686842,-1.5992765427,3.2895056234,-0.8609477861,3.4879977322,-1.3797010183
3.2576553822,-1.5960991383,3.2880204606,-0.859277398,3.4978890038,-1.390687108
3.2705512047,-1.5931758881,3.2861509437,-0.857273846,3.5084144688,-1.3997352123
3.2830312252,-1.5896632671,3.2846131095,-0.8551410969,3.5186936474,-1.4087193012
3.2956738472,-1.5859537125,3.2834650555,-0.8536022423,3.528864584,-1.4170975685
3.3087244034,-1.5821964741,3.2829635235,-0.8516430801,3.5388862705,-1.4254332781
3.3203306198,-1.5780507326,3.2823527671,-0.8488822962,3.5493583298,-1.4336490631
3.3333923817,-1.5730719566,3.2823266053,-0.8480828609,3.5599572277,-1.4415149689
3.3448967934,-1.5678881407,3.2819216933,-0.8447858757,3.5707273102,-1.4488736391
3.3561131954,-1.5630639792,3.2817082217,-0.8430622451,3.5820653057,-1.4560136795
3.3664505482,-1.5578260422,3.28144825,-0.8400657319,3.5937726116,-1.4632326365
3.3780558109,-1.5521456003,3.2824259307,-0.8416886494,3.6217438793,-1.4884520769
3.3880460262,-1.5461814404,3.2817523606,-0.8385673537,3.6421844578,-1.5038321018
3.3992750645,-1.5405006409,3.2808039647,-0.8359998096,3.6618249035,-1.5169715881
3.4100391865,-1.5343817473,3.2797830191,-0.8335630206,3.6775374031,-1.5261466503
3.4203436375,-1.5278418064,3.2789145014,-0.8309418449,3.6957056141,-1.5380501747
3.4303705692,-1.5206968784,3.2775193133,-0.827842013,3.7115814304,-1.5471736193
3.4399929047,-1.5139740706,3.2756584924,-0.8246721083,3.7274713135,-1.555159092
3.4496002197,-1.5075114965,3.2733255451,-0.821291649,3.7454547501,-1.5644733906
3.4589116573,-1.5007189512,3.2710117993,-0.8180773841,3.7602779484,-1.5698045492
3.4683291912,-1.4935947657,3.2685348773,-0.8151239615,3.776950798,-1.577091217
3.4784903526,-1.4858934879,3.2652613736,-0.8121573156,3.791343174,-1.581972599
3.4877471924,-1.4781736136,3.2627475582,-0.8091208767,3.8061463451,-1.58697474
3.4979403019,-1.4698346853,3.2599248797,-0.8062340168,3.8234593487,-1.5950411558
3.5053300858,-1.4616144896,3.2567079377,-0.8036572639,3.83809968,-1.5979200602
3.5132200718,-1.4531742334,3.2544586051,-0.8000580694,3.8527235603,-1.6004503965
3.6940336227,-1.4336223602,3.2519114132,-0.7968749298,3.8663587189,-1.6025670767
3.7039210796,-1.4235781431,3.2491381166,-0.7934820875,3.879864893,-1.6044771671
3.7133030891,-1.4138492346,3.2461432697,-0.7904668923,3.89319273,-1.6062245369
3.7227592468,-1.4042143822,3.2434215284,-0.7876482148,3.9065482235,-1.6078191996
3.7818245888,-1.3883785009,3.2404821477,-0.7846595654,3.9197947598,-1.6090741158
3.7916862965,-1.3780034781,3.2373497285,-0.7813409331,3.9332525349,-1.6101697683
3.8081011772,-1.3674541712,3.2342701803,-0.7778865717,3.9463574505,-1.6108731031
3.8220531941,-1.3555686474,3.231230836,-0.7747501091,3.9598865128,-1.6111141443
3.838186264,-1.3420028687,3.2441190633,-0.7898585576,3.9724189854,-1.6108210087
3.8489079475,-1.330014348,3.2488564202,-0.7952060779,3.986017189,-1.610665679
3.8597402573,-1.3165829182,3.2522544563,-0.7984768702,3.9993497944,-1.6102570295
3.8715620041,-1.3025903702,3.2516965541,-0.7982635874,4.0123808003,-1.6093249321
3.881401062,-1.2894734144,3.2536953638,-0.801311401,4.0257613277,-1.6082054377
3.8930773735,-1.2742664814,3.2530725658,-0.8018687225,4.0391339874,-1.6063646078
3.9031329155,-1.2587431669,3.2525253335,-0.8017760109,4.0525705433,-1.6042081118
3.9119682312,-1.2438642979,3.2540245025,-0.8034314802,4.0663530445,-1.6018630266
3.9220252037,-1.2270847559,3.2524161841,-0.8015561916,4.079686842,-1.5992765427
3.9306385517,-1.2110565901,3.2528155602,-0.8021150472,4.0926553822,-1.5960991383
3.9393873215,-1.1933860779,3.2508699722,-0.8006410885,4.1055512047,-1.5931758881
3.9474105835,-1.1759387255,3.2488534852,-0.7995081004,4.1180312252,-1.5896632671
3.9549791813,-1.1588978767,3.2488253512,-0.8016720684,4.1306738472,-1.5859537125
3.9611682892,-1.1430724859,3.2459764734,-0.7990234289,4.1437244034,-1.5821964741
3.9681313038,-1.1249674559,3.2431189996,-0.7964467522,4.1553306198,-1.5780507326
3.9744689465,-1.1079642773,3.2395939368,-0.7939490839,4.1683923817,-1.5730719566
3.9802601337,-1.091431737,3.2360071801,-0.791649024,4.1798967934,-1.5678881407
3.9850599766,-1.075152874,3.232297846,-0.7895775062,4.1911131954,-1.5630639792
3.990149498,-1.0588709116,3.2286513217,-0.787731655,4.2014505482,-1.5578260422
3.9946277142,-1.0429853201,3.2247654491,-0.7858893429,4.2130558109,-1.5521456003
3.9982318878,-1.0268471241,3.2209027178,-0.7842267335,4.2230460262,-1.5461814404
4.0020036697,-1.0108761787,3.2167383506,-0.7825495975,4.2342750645,-1.5405006409
4.0056233406,-0.9927043319,3.2131360688,-0.7807907254,4.2450391865,-1.5343817473
4.0079183579,-0.9773423672,3.2083025694,-0.7788351424,4.2553436375,-1.5278418064
4.0107750893,-0.9588106275,3.204343524,-0.7773702535,4.2653705692,-1.5206968784
4.0119352341,-0.9443202019,3.1999292107,-0.7760154163,4.2749929047,-1.5139740706
4.0137515068,-0.9277793169,3.1949830822,-0.7745105073,4.2846002197,-1.5075114965
4.015586853,-0.9106119275,3.1900794375,-0.7732057375,4.2939116573,-1.5007189512
4.015953064,-0.8944875598,3.1849743924,-0.7715844726,4.3033291912,-1.4935947657
4.0171637535,-0.8781923652,3.1797972319,-0.7700629559,4.3134903526,-1.4858934879
4.0174984932,-0.8642687202,3.1746974951,-0.768787332,4.3227471924,-1.4781736136
4.0165543556,-0.8484764099,3.1692273951,-0.7676932119,4.3329403019,-1.4698346853
4.0159888268,-0.8346366286,3.1634792672,-0.7664270202,4.3403300858,-1.4616144896
4.0152411461,-0.8202536702,3.1577556981,-0.7658294444,4.3482200718,-1.4531742334
4.014248848,-0.8052455187,3.1518531471,-0.765031667,4.5290336227,-1.4336223602
4.012591362,-0.79016155,3.1464320638,-0.7643991773,4.5389210796,-1.4235781431
4.0109853745,-0.775983274,3.1414905678,-0.7641146882,4.5483030891,-1.4138492346
4.0085430145,-0.7628511786,3.1349845911,-0.7638813315,4.5577592468,-1.4042143822
4.0064582825,-0.7501173615,3.1302769261,-0.763152778,4.6168245888,-1.3883785009
4.0035839081,-0.7366809249,3.1245269549,-0.7624925246,4.6266862965,-1.3780034781
4.0012011528,-0.7227723002,3.1186492323,-0.7625417556,4.6431011772,-1.3674541712
3.9988918304,-0.7084284425,3.1119924463,-0.7625424207,4.6570531941,-1.3555686474
3.9964857101,-0.6942048669,3.1067369674,-0.7624551234,4.673186264,-1.3420028687
3.9932868481,-0.6761809587,3.0999746309,-0.7624468964,4.6839079475,-1.330014348
3.9891712666,-0.6629333496,3.0942679839,-0.7632004126,4.6947402573,-1.3165829182
3.9845788479,-0.648869276,3.0878977662,-0.7640247719,4.7065620041,-1.3025903702
3.980093956,-0.6342784762,3.0810093943,-0.7649019428,4.716401062,-1.2894734144
3.9762170315,-0.6224081516,3.0741334009,-0.7655015103,4.7280773735,-1.2742664814
3.9710047245,-0.6094473004,3.0672686516,-0.7667782492,4.7381329155,-1.2587431669
3.9659485817,-0.5966835618,3.0610069116,-0.7684443784,4.7469682312,-1.2438642979
3.9604392052,-0.5839421153,3.0550615099,-0.7698769556,4.7570252037,-1.2270847559
3.9561083317,-0.5712465048,3.0493818385,-0.7713011413,4.7656385517,-1.2110565901
3.9508318901,-0.559014976,3.0442492873,-0.7726896872,4.7743873215,-1.1933860779
3.9457592964,-0.5475625396,3.0380191063,-0.7746328452,4.7824105835,-1.1759387255
3.940605402,-0.5362906456,3.032672442,-0.7764727432,4.7899791813,-1.1588978767
3.9346621037,-0.5243893862,3.0248351196,-0.7787165824,4.7961682892,-1.1430724859
3.9286823273,-0.512911737,3.0179153907,-0.7809404667,4.8031313038,-1.1249674559
3.9218890667,-0.5014879107,3.1844600494,-0.7721393767,4.8094689465,-1.1079642773
3.9159781933,-0.4909494817,3.1801028409,-0.7733171056,4.8152601337,-1.091431737
3.9092588425,-0.4804480672,3.1756730608,-0.7749604205,4.8200599766,-1.075152874
3.901954174,-0.4698585272,3.1717097172,-0.7768633002,4.825149498,-1.0588709116
3.8929207325,-0.4598077834,3.2171909081,-0.7732250479,4.8296277142,-1.0429853201
3.8827950954,-0.4497700036,3.2142930769,-0.77481028,4.8332318878,-1.0268471241
3.8736696243,-0.4409582019,3.218103073,-0.776584303,4.8370036697,-1.0108761787
3.8652758598,-0.4327533543,3.2196783197,-0.7773217494,4.8406233406,-0.9927043319
3.8574323654,-0.4240863919,3.2232200698,-0.7771652423,4.8429183579,-0.9773423672
3.8495643139,-0.4146499038,3.2219634824,-0.7785022432,4.8457750893,-0.9588106275
3.8416655064,-0.4060151279,3.2208607266,-0.7789418581,4.8469352341,-0.9443202019
3.8339326382,-0.3978953063,3.2205826717,-0.7796650667,4.8487515068,-0.9277793169
3.8260340691,-0.3900021613,3.2189191997,-0.7811991319,4.850586853,-0.9106119275
3.8178184032,-0.3813278973,3.2190163858,-0.7814513548,4.850953064,-0.8944875598
3.8096809387,-0.3727692664,3.2179106823,-0.7815687173,4.8521637535,-0.8781923652
3.8011291027,-0.3651662469,3.2158989882,-0.7826565647,4.8524984932,-0.8642687202
3.7926709652,-0.3586595654,3.2151641237,-0.7825936112,4.8515543556,-0.8484764099
3.7839796543,-0.3520954847,3.2134567039,-0.7834175351,4.8509888268,-0.8346366286
3.7751483917,-0.3451785445,3.2121703096,-0.7830442913,4.8502411461,-0.8202536702
3.7663743496,-0.3383152187,3.2106388093,-0.783010848,4.849248848,-0.8052455187
3.7579255104,-0.3319605291,3.2091850339,-0.7833768335,4.847591362,-0.79016155
3.7491612434,-0.3259579837,3.2069879478,-0.7846914362,4.8459853745,-0.775983274
3.7397167683,-0.3198816776,3.2061720898,-0.7834369004,4.8435430145,-0.7628511786
3.7296643257,-0.3135195374,3.205414651,-0.7827252039,4.8414582825,-0.7501173615
3.7194504738,-0.3077991307,3.2045321398,-0.7824478482,4.8385839081,-0.7366809249
3.7092709541,-0.3023684621,3.2030266495,-0.7824946442,4.8362011528,-0.7227723002
3.6997947693,-0.2978798747,3.2022548358,-0.782380468,4.8338918304,-0.7084284425
3.6899268627,-0.2935017049,3.2011858624,-0.7828411446,4.8314857101,-0.6942048669
3.6801817417,-0.2893615365,3.1995284413,-0.7833357923,4.8282868481,-0.6761809587
3.6706628799,-0.2849992812,3.1983943106,-0.784078996,4.8241712666,-0.6629333496
3.6603972912,-0.280854255,3.1973951905,-0.7829611043,4.8195788479,-0.648869276
3.6513819695,-0.2772996128,3.1955256373,-0.7843578297,4.815093956,-0.6342784762
3.6417601109,-0.2737857699,3.1945004719,-0.7829677622,4.8112170315,-0.6224081516
3.6313540936,-0.2704626024,3.1922658004,-0.7850500426,4.8060047245,-0.6094473004
3.6212258339,-0.2673081756,3.1909734433,-0.7854373963,4.8009485817,-0.5966835618
3.6113262177,-0.2647473514,3.1900823632,-0.7850440117,4.7954392052,-0.5839421153
3.6017022133,-0.2623188198,3.1880805994,-0.7856199953,4.7911083317,-0.5712465048
3.5921514034,-0.260440141,3.1872881264,-0.7858267454,4.7858318901,-0.559014976
3.5824296475,-0.2589141726,3.185942526,-0.7885083239,4.7807592964,-0.5475625396
3.5720837116,-0.2573257983,3.1836484411,-0.7893773259,4.775605402,-0.5362906456
3.5633158684,-0.2559320331,3.1820671363,-0.7922151918,4.7696621037,-0.5243893862
3.5538156033,-0.2539239526,3.1806181874,-0.7951642095,4.7636823273,-0.512911737
3.5436360836,-0.2520419657,3.1792802079,-0.7980112778,4.7568890667,-0.5014879107
3.5348908901,-0.2507127821,3.177659588,-0.8008338026,4.7509781933,-0.4909494817
3.5252776146,-0.2494872361,3.1764553226,-0.8039932147,4.7442588425,-0.4804480672
