,err_angle,err_dist,err_predict,grad,y
2563,0.0842741477334,0.000614183484838,0.0034997194246,0.00208905947224,0
2564,0.0831530507288,0.00060687548267,0.00428774564706,0.00206420232201,0
2565,0.354038432603,0.0,0.0029177827958,0.0,0
2566,0.0,0.0,0.0,0.0,0
2567,0.0,0.0,0.0,0.0,0
2568,0.274189631972,0.00583904772164,0.00583904772164,0.0198607065362,0
2569,0.0762593534361,0.0019406736355,0.014663870739,0.006600930733,0
2570,0.0832655863247,0.00112856416838,0.00284963934938,0.00383865363394,0
2571,0.0838204457851,0.00165104659303,0.00276512792488,0.00561580473818,0
2572,0.0865709575466,0.00107481322786,0.00260658465504,0.00365582730565,0
2573,0.0874981478564,0.000700632100432,0.00351755741849,0.00238310238242,0
2574,0.0860799021742,0.00103052795854,0.00245526567664,0.00350519713789,0
2575,0.0839911304116,0.000505275646956,0.00316832531573,0.00171862464951,0
2576,0.0816224504219,0.00150055116596,0.00206798856349,0.00510391553046,0
2577,0.0768198702161,0.00115998587827,0.00239090681049,0.0039455301982,0
2578,0.0757150551059,0.000165939034118,0.00314438672079,0.000564418483393,0
2579,0.0758782858749,0.000832887662318,0.0016275708702,0.00283295123237,0
2580,0.0745234525537,0.00049699817275,0.00356349246259,0.00169046997534,0
2581,0.0744710721383,0.000166425898541,0.00319964089427,0.000566074484835,0
2582,0.0753636589182,0.000331667255993,0.00199041534692,0.00112811991834,0
2583,0.0829143991438,0.00157854952626,0.00248128938942,0.00536921607571,0
2584,0.0909481074372,0.000442515734582,0.00247541830123,0.0015051555598,0
2585,0.0224197995078,0.013314180979,0.00787633418491,0.0452863298607,0
2586,0.0525132341835,0.000190720901515,0.0389639889604,0.000648710549372,0
2587,0.0510555072168,0.00018913225023,0.00219789142489,0.000643306973572,0
2588,0.0520679796012,0.00130071331319,0.000853716276676,0.00442419494283,0
2589,0.336694359757,0.0,0.00388335519043,0.0,0
2590,0.0,0.0,0.0,0.0,0
2591,0.0,0.0,0.0,0.0,0
2592,0.0,0.0,0.0,0.0,0
2593,0.0,0.0,0.0,0.0,0
2594,0.0,0.0,0.0,0.0,0
2595,0.280411314038,0.00766255486542,0.00766255486542,0.0260631117872,0
2596,0.070890298829,0.000191201589348,0.0172462039655,0.000650345541999,0
2597,0.0711274280607,0.000190693139113,0.00260700559578,0.000648616119431,0
2598,0.0737534035481,0.00301360141569,0.00149533113957,0.0102503449513,0
2599,0.0710178991935,0.000724450389494,0.00344354041277,0.00246411697107,0
2600,0.0700032007909,0.00140092445842,0.00126331012312,0.0047650491783,0
2601,0.0682890328937,0.00133395689736,0.00326872362964,0.00453726835836,0
2602,0.0675750558958,0.000326770910436,0.00305868943696,0.00111146568176,0
2603,0.0669383969762,0.00096995465192,0.00220065212014,0.00329916548272,0
2604,0.0664707682024,0.000477284235535,0.00349220709421,0.00162341576713,0
2605,0.0672358874298,0.000640411476945,0.00196053363129,0.00217827032975,0
2606,0.0685548149382,0.000323606672608,0.00293746755121,0.00110070296805,0
2607,0.0695418217693,0.000647966256738,0.00433031351571,0.00220396685965,0
2608,0.0713404191039,0.00148855678915,0.00192928125085,0.00506311833045,0
2609,0.0726834169034,0.000664245809079,0.00282484684436,0.00225933948666,0
2610,0.072214021734,0.00162174915717,0.000834762192809,0.00551615359583,0
2611,0.0678481420677,0.00110327103881,0.00309334881202,0.00375262258098,0
2612,0.0808381719514,0.0126387779437,0.00983930039879,0.042989040625,0
2613,0.0741332660295,0.000712613147212,0.168925046091,0.00242385424222,0
2614,0.0760448349037,0.000709600678943,0.00335255590176,0.00241360775151,0
2615,0.0779035242465,0.000472738420809,0.00820992285737,0.00160795381228,0
2616,0.0785469233973,0.000236922127277,0.00410429176946,0.000805857575771,0
2617,0.318730615363,0.0,0.000496754607422,0.0,0
2618,0.0,0.0,0.0,0.0,0
2619,0.236540583339,0.010353600533,0.010353600533,0.0352163283435,0
2620,0.0854205403814,0.00215903884219,0.00865385266721,0.00734366953126,0
2621,0.0879008079546,0.00185008781864,0.00355413473802,0.00629281570967,0
2622,0.089639758379,0.000452640351376,0.00424502559213,0.00153959303189,0
2623,0.0896223923249,0.002224541223,0.0043481916275,0.00756646674489,0
