,err_angle,err_dist,err_predict,y
0,0.0,0.0,0.0,0
1,0.288148351233,8.95140812768e-05,0.000167311150415,0
2,0.209264540788,0.000442974149651,0.000431432702607,0
3,0.164305338751,0.00056786864453,0.00051969848246,0
4,0.283165829158,0.000770615825715,0.000897475369766,0
5,0.178117015764,0.000657066707067,0.000592200986887,0
6,0.262517234268,0.000467928513531,0.000578158432953,0
7,0.11477644662,0.000285935678351,0.000211555424317,0
8,0.0995851703866,0.000740874035283,0.00055968445366,0
9,0.156168158923,0.000332819409071,0.000511103039667,0
10,0.290660016478,0.000760447613646,0.000959920696687,0
11,0.165792717005,0.00049057567793,0.000424145609705,0
12,0.0810804418002,0.000339570215318,0.000165885257304,0
13,0.237793638953,0.00038023127946,0.000504337265803,0
14,0.141457040003,0.00117642612821,0.00104653546936,0
15,0.22061409647,6.65389049904e-05,0.000765220124185,0
16,0.24319546217,0.000150173242946,0.000249083235706,0
17,0.147983226995,0.000590441795984,0.000557007076922,0
18,0.13304895633,0.000443269948003,0.000355075166864,0
19,0.0827537690841,0.00069710544298,0.000448363646669,0
20,0.259232186575,0.000261195887817,0.000755853843441,0
21,0.172755213203,0.0002207011637,0.000217169702923,0
22,0.265820187301,0.000376105533307,0.0004023975869,0
23,0.0764201402186,0.000100322675315,6.84055812064e-05,0
24,0.0812615389068,0.000352038225416,0.000257915922975,0
25,0.191969935949,0.000339343905272,0.000372064710906,0
26,0.665074761738,0.000365050573517,0.00054532664671,0
27,0.179176835885,0.000132199600169,0.000182189950317,0
28,0.309582975968,0.000166210088952,0.00020497981665,0
29,0.283378936662,0.000297953074406,0.000319925859716,0
30,0.191738704367,0.00118136953831,0.00115975732256,0
31,0.0773283523294,0.00146341921295,0.00104426959821,0
32,0.113963717112,0.00286276208913,0.00199965407206,0
33,0.0571141238101,0.00361098444867,0.00157758482118,0
34,0.0827635632726,0.00413877823175,0.00207211420411,0
35,0.0115738368331,0.00397062441022,0.000501078991137,0
36,0.0189294706746,0.0028780299308,0.00175971496163,0
37,0.0305036589032,0.00244231069391,0.000793585202356,0
38,0.00648018697816,0.00245335780517,0.00010952298754,0
39,0.0327094805808,0.00231725731821,0.000755588826079,0
40,0.0134351019706,0.00168834339362,0.00211309378598,0
41,0.0482845175207,0.00122579571927,0.00242943902623,0
42,0.0188980728158,0.000403466152171,0.00194122256949,0
43,0.0707016995273,0.00235144018014,0.00103891367889,0
44,0.126311815538,0.00256201738577,0.00186833516487,0
45,0.0228354176217,0.00241198547836,0.000685872622864,0
46,0.0616022980573,0.004569814723,0.00219195179545,0
47,0.0359041668496,0.00523050580971,0.00134272140359,0
48,0.00227263676041,0.00608804434812,0.000843475730654,0
49,0.0336460987524,0.00658321612126,0.00138962399817,0
50,0.0926493993801,0.00785164310348,0.00432331593035,0
51,0.0698427463492,0.00872235830768,0.00395093519243,0
52,0.0269264131956,0.00841684315344,0.00142214811348,0
53,0.0491412051251,0.0112477857203,0.00372081094205,0
54,0.0696996486274,0.00971422505351,0.00562318214911,0
55,0.0872543736683,0.0107113041852,0.00590933946724,0
56,0.0725386464007,0.0104064320876,0.00507492288972,0
57,0.0740107430942,0.00967854284571,0.00514699579405,0
58,0.0973772433046,0.0106923781489,0.00660094247876,0
59,0.14829709106,0.0127370929443,0.0109691261813,0
60,0.0721777269696,0.0132790427344,0.00606396733685,0
61,0.066619816292,0.0151626486904,0.00637381820711,0
62,0.0948684265961,0.0162149916321,0.00913903818955,0
63,0.0895479021941,0.0167187737152,0.00893683469919,0
64,0.0642122181185,0.0157974277486,0.00638827432965,0
65,0.0643499543362,0.016576480206,0.0065836950667,0
