0.1,1.43,-2.868,0.4984541441,0.5297323316,-1.0557380915,-0.3846313357,-0.2301021963,-1.0271801949,-1.1305948496
0.2,1.43,-2.868,0.4984541441,0.5298759788,-1.0551905632,-0.4077500999,-0.2300044447,-1.0265940428,-1.1451419592
0.3,1.43,-2.868,0.4984541441,0.5297205448,-1.0544561148,-0.4240620732,-0.2309472412,-1.0258473158,-1.1464101076
0.4,1.43,-2.868,0.4984541441,0.5288000405,-1.0539793968,-0.4305405319,-0.2312515229,-1.0256435871,-1.1523640156
0.5,1.43,-2.868,0.4984541441,0.5286937505,-1.053483367,-0.4481104016,-0.2313133031,-1.0255008936,-1.166254282
0.6,1.43,-2.868,0.4984541441,0.5290578604,-1.0530666113,-0.4697813094,-0.2314407378,-1.0251623392,-1.1752412319
0.7,1.43,-2.868,0.4984541441,0.5293797255,-1.052370429,-0.4927168787,-0.2312840968,-1.0246855021,-1.1858336926
0.8,1.43,-2.868,0.4984541441,0.5296013355,-1.0517294407,-0.5145365,-0.2316368073,-1.0241023302,-1.1929916143
0.9,1.43,-2.868,0.4984541441,0.5288257599,-1.0508264303,-0.5225067139,-0.2319394201,-1.0236141682,-1.1926635504
1,1.43,-2.868,0.4984541441,0.5285738409,-1.0503891707,-0.5280950069,-0.2323189378,-1.0233908892,-1.1981328726
1.1,1.43,-2.868,0.4984541441,0.5286709964,-1.0496629477,-0.5587576628,-0.2324643135,-1.023223877,-1.2048903704
1.2,1.43,-2.868,0.4984541441,0.5285831839,-1.0490682125,-0.5868130922,-0.2325228453,-1.022785306,-1.2130221129
1.3,1.43,-2.868,0.4984541441,0.5289337635,-1.0482598543,-0.6126129031,-0.2325560451,-1.0222660303,-1.2285490036
1.4,1.43,-2.868,0.4984541441,0.5284372866,-1.0474067926,-0.6280191541,-0.2332422435,-1.0215673447,-1.2328106165
1.5,1.43,-2.868,0.4984541441,0.527827993,-1.046757102,-0.6345123053,-0.2335043699,-1.0212644339,-1.2382500172
1.6,1.43,-2.868,0.4984541441,0.5276736915,-1.0463398695,-0.6530942321,-0.2335578352,-1.021089673,-1.2459856272
1.7,1.43,-2.868,0.4984541441,0.527953282,-1.0456368923,-0.6744506359,-0.2336471528,-1.0208058357,-1.2484132052
1.8,1.43,-2.868,0.4984541441,0.5279540718,-1.0449558497,-0.7016151547,-0.2337675393,-1.0203464031,-1.2625930309
1.9,1.43,-2.868,0.4984541441,0.5275122076,-1.0442316532,-0.7278652787,-0.2342706919,-1.0196738243,-1.2683907747
2,1.43,-2.868,0.4984541441,0.5269379914,-1.0431704521,-0.7346261144,-0.2343436182,-1.0196746588,-1.3065946102
2.1,1.43,-2.868,0.4984541441,0.5265226066,-1.0427449942,-0.7407711148,-0.233317107,-1.0198099613,-1.3271943331
2.2,1.43,-2.868,0.4984541441,0.5264718086,-1.0420883894,-0.7680031061,-0.2295802534,-1.0199904442,-1.3434457779
2.3,1.43,-2.868,0.4984541441,0.5264468789,-1.0414776802,-0.791856885,-0.2243637592,-1.0202703476,-1.369377017
2.4,1.43,-2.868,0.4984541441,0.5264204144,-1.0408768654,-0.8194851279,-0.2165279984,-1.0205862522,-1.4259456396
